Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:52:50] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:51] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:51] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkxxWVVsS0dZSks2U2JuTHFoRXdYYUk1MkFka01teDQ0UkhTdEF2NGZEZkUifQ.78hIJwmXxDPT56yjypO32uWmu3AJgOh9oG5owWukcQ0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:51] "GET //imgurl/87pQ4ouOWc3BWp16mFvk.jpg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:51] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:51] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:53] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:53] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Imthb2hqSThzN0tMZkNPLTB0anJuVFFDUnl3Q2h5bFowbzBTYl9aWXFxYTQifQ.3gSGb7PeJ5qHQbZxyWsEgK2V10k_LBV0MUb2iEjZLRE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:53] "GET //imgurl/Tbr6X6rZ4wREABdJiZWN.jpg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Imthb2hqSThzN0tMZkNPLTB0anJuVFFDUnl3Q2h5bFowbzBTYl9aWXFxYTQifQ.3gSGb7PeJ5qHQbZxyWsEgK2V10k_LBV0MUb2iEjZLRE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "GET //imgurl/0m6Ibtw1swo6HitbY8an.jpg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:56] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:56] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Imc2a3lLdFBYejE1ZUY2STVhbk84bU9NcUxOdV9uVGdFUkM4bU1EcGVISDQifQ.f8Ttr4x1CLly7C6_2r40nw-Tp3pN7IkkqdJXKH1ADdk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:56] "GET //imgurl/B1jc0Gb17m7W88fR9hNR.jpg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:57] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:57] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IllwVkFpNlRpUVFEaThIbFJzaW1vNEVPRUpjVHZBNXRSTEl6SEtsdWFiV0UifQ.m4lSmIgSE3oVinBVVnicfNFw4KQGkbXyneBb7-e2zUY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:57] "GET //imgurl/yaHXSmRP9Tym9qrOBUcc.jpg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6IkJZbHZURnBSczM3YlkzSldiRTRRQzkyb2J2ZHVYSWZpWk1mSU1NUXo0akUifQ.X3GM2SpSBV22ZoN2CdfeVvAiMkJ_C4NHvisuzJ_UNuQ&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //imgurl/c0Qkwo6QZRRnZQEFoYRm.jpg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InNPLURZMXZNQXFLUGx0cVpydDNQdENTTTBLRVZLYk9iOTNEOUpaQ0lwTFUifQ.WjyUqvEJ7lcM0wXgw_j7g-AfOy9HgHyNXK3MVRpDmkw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Im5hTFgtVmhHa2lCQXBheGpqU09KRldBSU45WEcxem10VmZ3d0g5dGE0TDQifQ.ORT8RL3QEnmZU6OrOouWM-2w5AdivVqNzA97btOFg4I&u_id=-3 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/profile/v1?token=invalidtoken&user_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IldNZ2stTUoxaE9GWGpGX0lhaGZNaXFKbHFlLS00LXNNQzhubWQ2cGFYS2sifQ.uzteCzVSrpdUBeCo2t6NQA802ZRXmwfL0m8thILI1aY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImkwTFZHdWIwODZET0wzeTA3X1VELVJqUmZMZHRmT3ZrLWdZSDAzX2RhdncifQ.1RNVGTQ9eWoseD3GQ_I32fHwdO7PaS-GmIk3dtzoJQs HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InNKMXF4aE5zU1NPZTNMTFB2UUoxdDcwR0RXa1RWbW83N0hkQnVKMnJCYkkifQ.jMLeKKuGdgmnU13UZR03PZJVGxD4n0fS-CLf-rjqM2g HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImM4SmhMeTRDckpCa014N2RlQ2RBUWN3OWdsU3hQTmtsUzZJOW9Fa1ZEQmcifQ.6oje9o-Xeg9OXAs3uMYtr5oRHtM6dk2nXggTgsZ2-ak HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IlFRQjFCZDA4Qzhuc2s3SkRra2xmRFVwMXFJT1lzdG1PSTVVVkZWRGJsdTgifQ.lmZJls-__NcyDpednJQUzG1z2ZBVa9J8qWQHw0-_1c0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:58] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImM4SmhMeTRDckpCa014N2RlQ2RBUWN3OWdsU3hQTmtsUzZJOW9Fa1ZEQmcifQ.6oje9o-Xeg9OXAs3uMYtr5oRHtM6dk2nXggTgsZ2-ak HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InhNX09RSk1QdDduMmtjcjJxMEpBelNuRndSalVRNk5RMWRRcnEtM252aDgifQ.Pe7zk16tzddKZPiRhn7xO0ot5QUewbTne3FxO0NZc9o HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InhNX09RSk1QdDduMmtjcjJxMEpBelNuRndSalVRNk5RMWRRcnEtM252aDgifQ.Pe7zk16tzddKZPiRhn7xO0ot5QUewbTne3FxO0NZc9o HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkhVTHZPVnRNM3NCTVowcWh5cHZCbWxzVFJPYmwtcUtaWS1TTlZoRmNVb2MifQ.ujK20eaiMSB4kyFvNt7hFa0Xda9nb4yR4QUZ3ieZ1Ak HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "DELETE //dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/share/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkhVTHZPVnRNM3NCTVowcWh5cHZCbWxzVFJPYmwtcUtaWS1TTlZoRmNVb2MifQ.ujK20eaiMSB4kyFvNt7hFa0Xda9nb4yR4QUZ3ieZ1Ak HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkhVTHZPVnRNM3NCTVowcWh5cHZCbWxzVFJPYmwtcUtaWS1TTlZoRmNVb2MifQ.ujK20eaiMSB4kyFvNt7hFa0Xda9nb4yR4QUZ3ieZ1Ak HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "POST //message/sendlaterdm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjQybFFTODhGNnJfVmpJdlpnZDBrY0dUUTA2TUFfV1VvYjA3b2R1eTZHWXcifQ.gLC7R05fZcXEfUutbxFwVt-YzQrK6iRtcqAoWxKzji8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:59] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjQybFFTODhGNnJfVmpJdlpnZDBrY0dUUTA2TUFfV1VvYjA3b2R1eTZHWXcifQ.gLC7R05fZcXEfUutbxFwVt-YzQrK6iRtcqAoWxKzji8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjQybFFTODhGNnJfVmpJdlpnZDBrY0dUUTA2TUFfV1VvYjA3b2R1eTZHWXcifQ.gLC7R05fZcXEfUutbxFwVt-YzQrK6iRtcqAoWxKzji8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjQybFFTODhGNnJfVmpJdlpnZDBrY0dUUTA2TUFfV1VvYjA3b2R1eTZHWXcifQ.gLC7R05fZcXEfUutbxFwVt-YzQrK6iRtcqAoWxKzji8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjQybFFTODhGNnJfVmpJdlpnZDBrY0dUUTA2TUFfV1VvYjA3b2R1eTZHWXcifQ.gLC7R05fZcXEfUutbxFwVt-YzQrK6iRtcqAoWxKzji8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjlvTDFKMEZ6STVUdlJ0Y0diVGstMTh3Uzg1Q2dYS0psWkh1emdqTjduaXMifQ.FNb5LI7DynFvFqEn8z4qAmuq5MQLxwibhPYsDZ3y9eAinvalidtoken HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InhJU1NJU2FSeWoxWmtfT0xMYjJ1NlFNYjRxb3VhVzdWRlpBcGR6dTJzZnMifQ.9xcVkivYZiHuj8gnFZVJexZFBm1kjJVYCpofE7hou94 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImhLNFhIMWtjN19UOVczWHB2NkR6dHFZOUFzSm1JYkR0cUNpMVo1c1U0ZDQifQ.EdSazS2Nl-wwG6Zo-dSvZB_hpuBEsyR22R6TzlnrmGA HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //admin/user/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkdkZkV3MUVQYndqRHVvdzhRbUZSTnVWQmdjOXNpZDJzcnZCN1hRRWpyRWcifQ._UQOSXdk9syGZZNuvg-_LEth85mIevC6yBQK7KEuGjU HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/all/v1?token=invalidtoken HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlVGcDNGbm16aDRkX1UxYnk0bkp1TUx6QXZyR19oVXRaV1kzR1J5bEpqeEkifQ.WBfuqSpR8Up_uGq1NlfEh7H-THUl-Iu4QVQLnpeu9v8 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImtLOThlbExGNnNRVEVYN1pid2U3N3V0a3gtZWtuWHhrSEtaWG90bmdxbm8ifQ.BocGsjEuM2s9TDpXDKXifRMXsp4kWRUnYHXixOkk9gA HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImtLOThlbExGNnNRVEVYN1pid2U3N3V0a3gtZWtuWHhrSEtaWG90bmdxbm8ifQ.BocGsjEuM2s9TDpXDKXifRMXsp4kWRUnYHXixOkk9gA HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjRwbWdyY0R6TkpORjN0VV93SEpaVmdubE9HREFfdlNtZ1BUSHpWTHFXYmcifQ.UsW5omKVHYfx16i9do-9AllBqpNC6-ZjdDiirGpWJ-Y HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:01] "GET //users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkE4YlRUM24yb0dTdVRjVTlKeG1sMkN2VDZtLUpKRllveTdfQk5mbXRXQ0EifQ.qC2jcE53p1Grb67oRUa4KLeRAPwX9PHn4VnbFMiIB34 HTTP/1.1" 200 -
